mock_id,question_id,section_order,section,topic,subtopic,difficulty,question_type,marks,negative_marks,time_limit_seconds,question,option_a,option_b,option_c,option_d,option_e,correct_option,correct_answer,explanation
FULL_MOCK_2,55,2,Professional Knowledge,OOP / Software Engineering,Advanced SE,Medium,Concept,2,-0.5,60,Which term best matches this description: pattern where subscribers are notified when subject state changes?,ISP,Observer pattern,DRY,Abstraction,Boundary value analysis,B,Observer pattern,Observer pattern means pattern where subscribers are notified when subject state changes.
FULL_MOCK_2,56,2,Professional Knowledge,OOP / Software Engineering,Advanced SE,Medium,Concept,2,-0.5,60,Which term best matches this description: pattern ensuring only one instance of a class exists?,Static testing,Singleton pattern,SRP,Severity,Overloading,B,Singleton pattern,Singleton pattern means pattern ensuring only one instance of a class exists.
FULL_MOCK_2,57,2,Professional Knowledge,REST API / Web / JavaScript / AngularJS,Web Development,Medium,Concept,2,-0.5,60,Which term best matches this description: a browser API whose callback is scheduled as a macrotask?,ng-model,409 Conflict,Secure cookie,JSON.stringify,setTimeout,E,setTimeout,setTimeout means a browser API whose callback is scheduled as a macrotask.
FULL_MOCK_2,58,2,Professional Knowledge,REST API / Web / JavaScript / AngularJS,Web Development,Medium,Concept,2,-0.5,60,Which term best matches this description: AngularJS method for observing changes in scope expressions?,Accept,ng-repeat,CORS,$apply,$watch,E,$watch,$watch means AngularJS method for observing changes in scope expressions.
FULL_MOCK_2,59,2,Professional Knowledge,Computer Networks / Operating System,Networks and OS,Medium,Concept,2,-0.5,60,Which term best matches this description: OSI layer responsible for frames and MAC addressing?,Data Link layer,Private IP range,Network layer,Latency,OSI model,A,Data Link layer,Data Link layer means OSI layer responsible for frames and MAC addressing.
FULL_MOCK_2,60,2,Professional Knowledge,DBMS / SQL,Database Concepts,Medium,Concept,2,-0.5,60,Which term best matches this description: a command that removes all rows faster without row-by-row conditions?,Savepoint,BCNF,TRUNCATE,Phantom read,Non-clustered index,C,TRUNCATE,TRUNCATE means a command that removes all rows faster without row-by-row conditions.
FULL_MOCK_2,61,2,Professional Knowledge,Computer Networks / Operating System,Networks and OS,Medium,Concept,2,-0.5,60,Which term best matches this description: page replacement algorithm removing least recently used page?,ARP,OSI model,IPv4,LRU,Kernel,D,LRU,LRU means page replacement algorithm removing least recently used page.
FULL_MOCK_2,62,2,Professional Knowledge,DSA / Banking / Cloud / Programming,Mixed Professional,Medium,Concept,2,-0.5,60,Which term best matches this description: divide-and-conquer sorting algorithm with O(n log n) time?,Python list,Open addressing,Merge sort,BBPS,Amortized analysis,C,Merge sort,Merge sort means divide-and-conquer sorting algorithm with O(n log n) time.
FULL_MOCK_2,63,2,Professional Knowledge,OOP / Software Engineering,Advanced SE,Medium,Concept,2,-0.5,60,Which term best matches this description: testing by executing the software?,Coupling,Overloading,Dynamic testing,Spiral model,Inheritance,C,Dynamic testing,Dynamic testing means testing by executing the software.
FULL_MOCK_2,64,2,Professional Knowledge,OOP / Software Engineering,Advanced SE,Medium,Concept,2,-0.5,60,Which term best matches this description: testing documents or code without executing the program?,Boundary value analysis,Composition,Non-functional requirement,Static testing,Interface,D,Static testing,Static testing means testing documents or code without executing the program.
FULL_MOCK_2,65,2,Professional Knowledge,Computer Networks / Operating System,Networks and OS,Medium,Concept,2,-0.5,60,Which term best matches this description: cache that speeds up virtual address translation?,Load balancer,Thrashing,Port 53,TLB,Virtual memory,D,TLB,TLB means cache that speeds up virtual address translation.
FULL_MOCK_2,66,2,Professional Knowledge,Computer Networks / Operating System,Networks and OS,Easy,Concept,2,-0.5,60,Which term best matches this description: a faster connectionless transport protocol without reliability guarantees?,Port 53,ICMP,Round Robin,UDP,Physical layer,D,UDP,UDP means a faster connectionless transport protocol without reliability guarantees.
FULL_MOCK_2,67,2,Professional Knowledge,OOP / Software Engineering,Advanced SE,Medium,Concept,2,-0.5,60,Which term best matches this description: degree to which elements within a module belong together?,Integration testing,Defect leakage,Cohesion,Polymorphism,Abstract class,C,Cohesion,Cohesion means degree to which elements within a module belong together.
FULL_MOCK_2,68,2,Professional Knowledge,DSA / Banking / Cloud / Programming,Advanced DSA,Medium,Concept,2,-0.5,60,Which term best matches this description: ordering vertices of a directed acyclic graph based on dependencies?,AML,BST,Topological sorting,Container,Open addressing,C,Topological sorting,Topological sorting means ordering vertices of a directed acyclic graph based on dependencies.
FULL_MOCK_2,69,2,Professional Knowledge,Security,Advanced Security,Medium,Concept,2,-0.5,60,Which term best matches this description: using multiple layers of security controls?,Principle of defense in depth,CSRF,CSP,Symmetric encryption,IPS,A,Principle of defense in depth,Principle of defense in depth means using multiple layers of security controls.
FULL_MOCK_2,70,2,Professional Knowledge,Security,Application Security,Medium,Concept,2,-0.5,60,Which term best matches this description: a web attack where malicious scripts execute in a user’s browser?,Hashing,XSS,Firewall,Symmetric encryption,Phishing,B,XSS,XSS means a web attack where malicious scripts execute in a user’s browser.
FULL_MOCK_2,71,2,Professional Knowledge,REST API / Web / JavaScript / AngularJS,Web Development,Medium,Concept,2,-0.5,60,Which term best matches this description: an OPTIONS request sent by browsers before some cross-origin requests?,Preflight request,Cache-Control,$http,Tree shaking,Idempotency,A,Preflight request,Preflight request means an OPTIONS request sent by browsers before some cross-origin requests.
FULL_MOCK_2,72,2,Professional Knowledge,REST API / Web / JavaScript / AngularJS,Web Development,Medium,Concept,2,-0.5,60,Which term best matches this description: event propagation from target element up to ancestors?,Event bubbling,Digest cycle,setTimeout,Reflow,localStorage,A,Event bubbling,Event bubbling means event propagation from target element up to ancestors.
FULL_MOCK_2,73,2,Professional Knowledge,Security,Application Security,Easy,Concept,2,-0.5,60,Which term best matches this description: encryption that uses a public and private key pair?,Encryption,Asymmetric encryption,OAuth,Password spraying,JWT,B,Asymmetric encryption,Asymmetric encryption means encryption that uses a public and private key pair.
FULL_MOCK_2,74,2,Professional Knowledge,OOP / Software Engineering,Software Engineering,Easy,Concept,2,-0.5,60,Which term best matches this description: a requirement describing what the system should do?,Defect leakage,Rollback,Functional requirement,ISP,Regression testing,C,Functional requirement,Functional requirement means a requirement describing what the system should do.
FULL_MOCK_2,75,2,Professional Knowledge,DSA / Banking / Cloud / Programming,Mixed Professional,Medium,Concept,2,-0.5,60,Which term best matches this description: entry point that routes and manages requests to backend services?,Merge sort,API Gateway,IaaS,Circuit breaker,AVL tree,B,API Gateway,API Gateway means entry point that routes and manages requests to backend services.
FULL_MOCK_2,76,2,Professional Knowledge,REST API / Web / JavaScript / AngularJS,Web Development,Easy,Concept,2,-0.5,60,Which term best matches this description: a header specifying expected response media types?,Accept,ng-if,$http,403 Forbidden,Preflight request,A,Accept,Accept means a header specifying expected response media types.
FULL_MOCK_2,77,2,Professional Knowledge,DSA / Banking / Cloud / Programming,Advanced DSA,Medium,Concept,2,-0.5,60,Which term best matches this description: hash collision resolution by probing within the table?,Horizontal scaling,DFS,API Gateway,IFSC,Open addressing,E,Open addressing,Open addressing means hash collision resolution by probing within the table.
FULL_MOCK_2,78,2,Professional Knowledge,Computer Networks / Operating System,Advanced Networks OS,Easy,Concept,2,-0.5,60,Which term best matches this description: code region that accesses shared resources and needs synchronization?,External fragmentation,Virtual memory,Private IP range,Critical section,Subnet mask,D,Critical section,Critical section means code region that accesses shared resources and needs synchronization.
FULL_MOCK_2,79,2,Professional Knowledge,Security,Advanced Security,Medium,Concept,2,-0.5,60,Which term best matches this description: security control that filters and monitors HTTP traffic to web applications?,JWT,CSRF,CSP,Input validation,WAF,E,WAF,WAF means security control that filters and monitors HTTP traffic to web applications.
FULL_MOCK_2,80,2,Professional Knowledge,DBMS / SQL,Database Concepts,Easy,Concept,2,-0.5,60,Which term best matches this description: a normal form requiring atomic values in each column?,1NF,View,COUNT(column),Index,Transitive dependency,A,1NF,1NF means a normal form requiring atomic values in each column.
FULL_MOCK_2,81,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 2, 4, 8, 16, ?",32,30,28,24,36,A,32,Each term is multiplied by 2.
FULL_MOCK_2,82,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 3, 6, 12, 24, ?",54,42,48,36,30,C,48,Each term is multiplied by 2.
FULL_MOCK_2,83,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 1, 4, 9, 16, ?",36,25,24,20,30,B,25,Square numbers.
FULL_MOCK_2,84,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 5, 10, 20, 40, ?",70,90,60,50,80,E,80,Each term is multiplied by 2.
FULL_MOCK_2,85,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 2, 6, 12, 20, 30, ?",36,42,44,40,48,B,42,"Differences are 4, 6, 8, 10, then 12."
FULL_MOCK_2,86,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 3, 7, 15, 31, ?",72,47,55,63,65,D,63,Each term is previous x 2 + 1.
FULL_MOCK_2,87,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 1, 1, 2, 3, 5, ?",8,7,10,9,6,A,8,Fibonacci series.
FULL_MOCK_2,88,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 4, 9, 16, 25, ?",45,49,40,36,30,D,36,Squares from 2² to 6².
FULL_MOCK_2,89,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 6, 11, 21, 41, ?",81,101,91,61,71,A,81,"Differences double: 5,10,20,40."
FULL_MOCK_2,90,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 5, 11, 23, 47, ?",95,96,99,94,97,A,95,Each term is previous x 2 + 1.
FULL_MOCK_2,91,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 7, 14, 28, 56, ?",120,112,126,98,84,B,112,Each term is multiplied by 2.
FULL_MOCK_2,92,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 1, 8, 27, 64, ?",125,100,216,121,144,A,125,Cube numbers.
FULL_MOCK_2,93,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 4, 16, 36, 64, ?",144,81,196,121,100,E,100,Squares of even numbers.
FULL_MOCK_2,94,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 10, 20, 30, 40, ?",55,60,70,50,45,D,50,Increases by 10.
FULL_MOCK_2,95,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 100, 90, 80, 70, ?",75,85,60,50,65,C,60,Decreases by 10.
FULL_MOCK_2,96,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 2, 5, 10, 17, 26, ?",35,39,37,38,41,C,37,"Differences are odd numbers 3,5,7,9,11."
FULL_MOCK_2,97,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 11, 13, 17, 19, ?",25,24,23,29,21,C,23,Prime numbers after 10.
FULL_MOCK_2,98,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 9, 18, 36, 72, ?",150,162,144,126,108,C,144,Each term is multiplied by 2.
FULL_MOCK_2,99,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 1, 3, 6, 10, 15, ?",21,22,24,19,20,A,21,Triangular numbers.
FULL_MOCK_2,100,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 8, 15, 22, 29, ?",35,37,36,34,40,C,36,Increases by 7.
FULL_MOCK_2,101,4,Quantitative Aptitude,Quantitative Aptitude,Percentage,Easy,Percentage,1,-0.25,60,What is 20% of 250?,25,50,100,75,125,B,50,20% of 250 = 50.
FULL_MOCK_2,102,4,Quantitative Aptitude,Quantitative Aptitude,Percentage,Easy,Percentage,1,-0.25,60,What is 15% of 600?,60,150,75,90,120,D,90,15% of 600 = 90.
FULL_MOCK_2,103,4,Quantitative Aptitude,Quantitative Aptitude,Percentage,Medium,Percentage,1,-0.25,60,A number is increased by 20% and becomes 240. Find the original number.,190,250,200,220,180,C,200,Original = 240 / 1.2 = 200.
FULL_MOCK_2,104,4,Quantitative Aptitude,Quantitative Aptitude,Percentage,Medium,Percentage,1,-0.25,60,30% of a number is 60. Find the number.,200,250,100,150,300,A,200,Number = 60 x 100 / 30 = 200.
FULL_MOCK_2,105,4,Quantitative Aptitude,Quantitative Aptitude,Percentage,Hard,Percentage,1,-0.25,60,A number is increased by 25% and then decreased by 20%. Net change?,10% increase,5% increase,10% decrease,5% decrease,No change,E,No change,"100 -> 125 -> 100, so no net change."
FULL_MOCK_2,106,4,Quantitative Aptitude,Quantitative Aptitude,Ratio,Easy,Ratio,1,-0.25,60,A ratio is 3:5 and total is 80. First part?,30,50,40,60,20,A,30,First part = 3/8 x 80 = 30.
FULL_MOCK_2,107,4,Quantitative Aptitude,Quantitative Aptitude,Ratio,Medium,Ratio,1,-0.25,60,Ratio of boys to girls is 4:5. Total is 45. Girls?,40,35,25,20,30,C,25,Girls = 5/9 x 45 = 25.
FULL_MOCK_2,108,4,Quantitative Aptitude,Quantitative Aptitude,Ratio,Medium,Ratio,1,-0.25,60,"If A:B = 2:5 and B:C = 5:7, find A:B:C.",5:2:7,7:5:2,2:5:7,4:5:7,2:10:7,C,2:5:7,B is common as 5.
FULL_MOCK_2,109,4,Quantitative Aptitude,Quantitative Aptitude,Ratio,Hard,Ratio,1,-0.25,60,"If x:y = 5:3 and y:z = 6:7, find x:y:z.",15:6:7,5:3:7,5:6:7,10:6:7,10:3:7,D,10:6:7,"Make y common: x:y = 10:6, y:z = 6:7."
FULL_MOCK_2,110,4,Quantitative Aptitude,Quantitative Aptitude,Average,Easy,Average,1,-0.25,60,"Find the average of 10, 20, 30, and 40.",25,30,35,40,20,A,25,Average = 100/4 = 25.
FULL_MOCK_2,111,4,Quantitative Aptitude,Quantitative Aptitude,Average,Medium,Average,1,-0.25,60,"Find the average of 12, 18, 24, 30, and 36.",26,30,24,28,22,C,24,"Sum = 120, average = 24."
FULL_MOCK_2,112,4,Quantitative Aptitude,Quantitative Aptitude,Average,Hard,Average,1,-0.25,60,Average of 6 numbers is 18. One number is added and average becomes 20. Find added number.,36,30,34,28,32,E,32,Old sum=108; new sum=140; added=32.
FULL_MOCK_2,113,4,Quantitative Aptitude,Quantitative Aptitude,Profit and Loss,Easy,Profit/Loss,1,-0.25,60,Cost price is 100 and selling price is 120. Profit percentage?,25%,20%,10%,30%,15%,B,20%,Profit = 20% of cost price.
FULL_MOCK_2,114,4,Quantitative Aptitude,Quantitative Aptitude,Profit and Loss,Medium,Profit/Loss,1,-0.25,60,CP is Rs.800 and loss is 10%. Find SP.,Rs.760,Rs.800,Rs.780,Rs.700,Rs.720,E,Rs.720,SP = 800 - 80 = 720.
FULL_MOCK_2,115,4,Quantitative Aptitude,Quantitative Aptitude,Profit and Loss,Hard,Profit/Loss,1,-0.25,60,Marked price is 40% above CP and discount is 20%. Profit percentage?,15%,12%,10%,20%,8%,B,12%,"CP=100, MP=140, SP=112, profit=12%."
FULL_MOCK_2,116,4,Quantitative Aptitude,Quantitative Aptitude,Simple Interest,Easy,Simple Interest,1,-0.25,60,Find SI on Rs.1000 at 10% for 2 years.,Rs.100,Rs.300,Rs.150,Rs.200,Rs.250,D,Rs.200,SI = PRT/100 = 200.
FULL_MOCK_2,117,4,Quantitative Aptitude,Quantitative Aptitude,Simple Interest,Medium,Simple Interest,1,-0.25,60,Find SI on Rs.5000 at 8% for 3 years.,Rs.1400,Rs.1000,Rs.1200,Rs.1100,Rs.1300,C,Rs.1200,SI = 5000 x 8 x 3 / 100 = 1200.
FULL_MOCK_2,118,4,Quantitative Aptitude,Quantitative Aptitude,Compound Interest,Medium,Compound Interest,1,-0.25,60,Find CI on Rs.1000 at 10% for 2 years.,Rs.200,Rs.220,Rs.210,Rs.250,Rs.100,C,Rs.210,"Amount=1210, CI=210."
FULL_MOCK_2,119,4,Quantitative Aptitude,Quantitative Aptitude,Compound Interest,Hard,Compound Interest,1,-0.25,60,A sum becomes Rs.1210 in 2 years at 10% CI. Principal?,Rs.1100,Rs.1200,Rs.1000,Rs.900,Rs.1250,C,Rs.1000,"P x 1.1^2 = 1210, so P=1000."
FULL_MOCK_2,120,4,Quantitative Aptitude,Quantitative Aptitude,Time and Work,Easy,Time and Work,1,-0.25,60,A can complete a work in 10 days. One day work?,1/25,1/10,1/20,1/15,1/5,B,1/10,One day work = 1/10.
